city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Москва,ОМВД России по Даниловскому району г. Москвы,2022-02-28,286,17,OMVD of Russia in the Danilovsky district of Moscow,ОМВД России по Даниловскому району г. Москвы,55.7044,37.65522,37.6173,55.75583,Moscow
Москва,Участковый пункт полиции № 4 по Академческому району,2022-02-28,286,1,Police district station number 4 on Academic District,"Участковый пункт полиции № 4 по Академческому району, Москва",55.68946,37.57638,37.6173,55.75583,Moscow
Москва,Отдел МВД России по Можайскому району г. Москвы,2022-02-28,286,1,Department of the Ministry of Internal Affairs of Russia in Mozhaisk district of Moscow,Отдел МВД России по Можайскому району г. Москвы,55.71988,37.44572,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Строгино г. Москвы,2022-02-28,286,6,Department of the Ministry of Internal Affairs of Russia for the district Strogino city of Moscow,Отдел МВД России по району Строгино г. Москвы,55.7949,37.39461,37.6173,55.75583,Moscow
Москва,ОМВД России по району Чертаново Северное г. Москвы,2022-02-28,286,1,OMVD of Russia in the region of Chertanovo North Moscow,ОМВД России по району Чертаново Северное г. Москвы,55.62478,37.60313,37.6173,55.75583,Moscow
Москва,ОМВД России по району Тимирязевский г. Москвы,2022-02-28,286,1,OMVD of Russia in the Timiryazevsky district of Moscow,ОМВД России по району Тимирязевский г. Москвы,55.8112,37.58936,37.6173,55.75583,Moscow
Москва,ОМВД Бабушкинский,2022-02-28,286,21,OMVD Babushkin,"ОМВД Бабушкинский, Москва",55.87144,37.66158,37.6173,55.75583,Moscow
Москва,ОМВД Ростокино,2022-02-28,286,1,OMVD Rostokino,"ОМВД Ростокино, Москва",55.83776,37.66508,37.6173,55.75583,Moscow
Москва,Ломоносовский,2022-02-28,286,16,Lomonosovsky,"Ломоносовский, Москва",55.6955,37.55647,37.6173,55.75583,Moscow
Москва,ОМВД России по району Тверской г. Москвы,2022-02-28,286,6,OMVD of Russia in the district of Tver Moscow,ОМВД России по району Тверской г. Москвы,55.76997,37.61325,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Китай-город г. Москвы,2022-02-28,286,4,Department of the Ministry of Internal Affairs of Russia in the district of China-city of Moscow,Отдел МВД России по району Китай-город г. Москвы,55.7685,37.63139,37.6173,55.75583,Moscow
Москва,Отдел МВД России по Южнопортовому району,2022-02-28,286,2,Department of the Ministry of Internal Affairs of Russia in the South-Purpose District,"Отдел МВД России по Южнопортовому району, Москва",55.70394,37.67583,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Печатники,2022-02-28,286,22,Department of the Ministry of Internal Affairs of Russia in the area of ​​Printedry,"Отдел МВД России по району Печатники, Москва",55.68012,37.70107,37.6173,55.75583,Moscow
Москва,ОМВД России по району Проспект Вернадского г. Москвы,2022-02-28,286,27,OMVD of Russia in the district Prospekt Vernadsky Moscow,ОМВД России по району Проспект Вернадского г. Москвы,55.67482,37.49531,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Арбат г. Москвы,2022-02-28,286,1,Department of the Ministry of Internal Affairs of Russia in the Arbat district of Moscow,Отдел МВД России по району Арбат г. Москвы,55.74781,37.58908,37.6173,55.75583,Moscow
Москва,ОМВД России по району Бутово Южное г. Москвы,2022-02-28,286,22,OMVD of Russia in the district of Butovo South Moscow,ОМВД России по району Бутово Южное г. Москвы,55.54416,37.54387,37.6173,55.75583,Moscow
Москва,Отдел МВД по Гагаринскому району,2022-02-28,286,2,Department of the Ministry of Internal Affairs for the Gagarin district,"Отдел МВД по Гагаринскому району, Москва",55.6973,37.55717,37.6173,55.75583,Moscow
Москва,ОМВД России по району Коньково г. Москвы,2022-02-28,286,21,OMVD of Russia in the area of ​​Konkovo ​​Moscow,ОМВД России по району Коньково г. Москвы,55.6403,37.5181,37.6173,55.75583,Moscow
Москва,ОМВД России по районам Матушкино и Савелки г. Москвы,2022-02-28,286,11,OMVD of Russia in the districts of Matushkino and Savelki Moscow,ОМВД России по районам Матушкино и Савелки г. Москвы,56.01058,37.19716,37.6173,55.75583,Moscow
Москва,ОМВД России по Головинскому району,2022-02-28,286,25,OMVD of Russia at the Golovinsky district,"ОМВД России по Головинскому району, Москва",55.85064,37.49928,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Измайлово Восточное г. Москвы,2022-02-28,286,15,Department of the Ministry of Internal Affairs of Russia in the area of ​​Izmailovo Eastern Moscow,Отдел МВД России по району Измайлово Восточное г. Москвы,55.79193,37.81581,37.6173,55.75583,Moscow
Москва,3-й отдел полиции УВД на Московском метрополитене,2022-02-28,286,1,3rd police department of the Department of Internal Affairs at the Moscow Metropolitan,"3-й отдел полиции УВД на Московском метрополитене, Москва",55.74091,37.61751,37.6173,55.75583,Moscow
Москва,Отдел МВД России по району Хорошево-Мневники г. Москвы,2022-02-28,286,1,Department of the Ministry of Internal Affairs of Russia in the district of Khoroshevo-Mesvniki Moscow,Отдел МВД России по району Хорошево-Мневники г. Москвы,55.79041,37.4642,37.6173,55.75583,Moscow
Москва,ОМВД России по району Фили-Давыдково г. Москвы,2022-02-28,286,1,OMVD of Russia in the district of Fili-Davydkovo G. Moscow,ОМВД России по району Фили-Давыдково г. Москвы,55.74648,37.4272,37.6173,55.75583,Moscow
Москва,ОМВД Алтуфьевский,2022-02-28,286,10,OMVD Altufyevsky,"ОМВД Алтуфьевский, Москва",55.889507,37.585362,37.6173,55.75583,Moscow
Москва,ОМВД России по району Орехово-Борисово Южное г. Москвы,2022-02-28,286,1,OMVD of Russia in the area of ​​Orekhovo-Borisovo South Moscow,ОМВД России по району Орехово-Борисово Южное г. Москвы,55.59971,37.73879,37.6173,55.75583,Moscow
Москва,"Задержаны, но пока неизвестно, в каких отделах находятся: 19",2022-02-28,286,19,NA,NA,NA,NA,37.6173,55.75583,Moscow
Санкт-Петербург,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,2022-02-28,198,15,Police Department No. 14 Frunzensky District of St. Petersburg,Отдел полиции № 14 Фрунзенского района г. Санкт-Петербурга,59.83935,30.38671,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,2022-02-28,198,2,Police Department No. 8 Kirovsky District of St. Petersburg,Отдел полиции № 8 Кировского района г. Санкт-Петербурга,59.8414,30.22806,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 29 Московского района г. Санкт-Петербурга,2022-02-28,198,8,Police Department No. 29 Moscow District of St. Petersburg,Отдел полиции № 29 Московского района г. Санкт-Петербурга,59.86036,30.31186,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,2022-02-28,198,9,Police Department No. 12 of Frunzensky District of St. Petersburg,Отдел полиции № 12 Фрунзенского района г. Санкт-Петербурга,59.86426,30.39881,30.36091,59.93106,St. Petersburg
